"vehicle","colour","passing.distance","street","helmet","kerb","datetime","bikelane","city"
"Car","Black",1.417,"Main","Y",0.75,2006-05-31 10:14:00,"N","Salisbury"
"Car","Red",1.74,"Main","Y",0.75,2006-05-31 10:14:00,"N","Salisbury"
"Car","Blue",1.758,"Main","Y",0.75,2006-05-31 10:14:00,"N","Salisbury"
"Car","Red",1.992,"Main","Y",0.75,2006-05-31 10:14:00,"N","Salisbury"
"Car","Blue",1.603,"Main","Y",0.75,2006-05-31 10:14:00,"N","Salisbury"
"Car","Grey",1.011,"Main","Y",0.75,2006-05-31 10:14:00,"N","Salisbury"
"Car","Blue",1.217,"Main","Y",0.75,2006-05-31 10:14:00,"N","Salisbury"
"Car","Grey",1.478,"Main","Y",0.75,2006-05-31 10:14:00,"N","Salisbury"
"SUV","Grey",1.502,"Main","Y",0.75,2006-05-31 10:14:00,"N","Salisbury"
"Car","White",1.512,"Main","Y",0.75,2006-05-31 10:14:00,"N","Salisbury"
"Car","Red",0.808,"Main","Y",0.75,2006-05-31 10:14:00,"N","Salisbury"
"Car","Blue",1.441,"Main","Y",0.75,2006-05-31 10:14:00,"N","Salisbury"
"Car","Blue",1.687,"Main","Y",0.75,2006-05-31 10:14:00,"N","Salisbury"
"Car","Blue",1.612,"Main","Y",0.75,2006-05-31 10:14:00,"N","Salisbury"
"Car","Black",1.786,"Main","Y",0.75,2006-05-31 10:14:00,"N","Salisbury"
"Car","Grey",2.386,"Main","Y",0.75,2006-05-31 10:14:00,"N","Salisbury"
"HGV","Green",1.487,"Main","Y",0.75,2006-05-31 10:14:00,"N","Salisbury"
"Car","Blue",1.796,"Main","Y",0.75,2006-05-31 10:14:00,"N","Salisbury"
"Car","White",1.406,"Main","Y",0.75,2006-05-31 10:14:00,"N","Salisbury"
"Bus","Red",1.254,"Main","Y",0.75,2006-05-31 10:14:00,"N","Salisbury"
"HGV","White",2.038,"Main","Y",0.75,2006-05-31 10:14:00,"N","Salisbury"
"Car","Blue",1.815,"Main","Y",0.75,2006-05-31 10:14:00,"N","Salisbury"
"Car","Blue",1.576,"Main","Y",0.75,2006-05-31 10:14:00,"N","Salisbury"
"Car","Other",1.495,"Main","Y",0.75,2006-05-31 10:14:00,"N","Salisbury"
"Car","Grey",1.73,"Main","Y",0.75,2006-05-31 10:14:00,"N","Salisbury"
"Car","Blue",1.307,"Main","Y",0.75,2006-05-31 10:14:00,"N","Salisbury"
"HGV","White",1.625,"Main","Y",0.75,2006-05-31 10:14:00,"N","Salisbury"
"PTW","Red",1.355,"Main","Y",0.75,2006-05-31 10:14:00,"N","Salisbury"
"Car","Red",1.713,"Main","Y",0.75,2006-05-31 10:14:00,"N","Salisbury"
"Car","Blue",1.231,"Main","Y",0.75,2006-05-31 10:14:00,"N","Salisbury"
"Car","Grey",2.119,"Main","Y",0.75,2006-05-31 10:14:00,"N","Salisbury"
"Car","Red",1.972,"Main","Y",0.75,2006-05-31 10:14:00,"N","Salisbury"
"Taxi","Grey",1.181,"Main","Y",0.75,2006-05-31 10:14:00,"N","Salisbury"
"Car","Green",0.527,"Main","Y",0.75,2006-05-31 10:14:00,"N","Salisbury"
"SUV","Blue",1.018,"Main","Y",0.75,2006-05-31 10:14:00,"N","Salisbury"
"Car","Red",1.252,"Main","Y",0.75,2006-05-31 10:14:00,"N","Salisbury"
"Car","Blue",1.234,"Main","Y",0.75,2006-05-31 10:14:00,"N","Salisbury"
"Car","Red",1.243,"Main","Y",0.75,2006-05-31 10:14:00,"N","Salisbury"
"LGV","White",1.01,"Main","Y",0.75,2006-05-31 10:14:00,"N","Salisbury"
"Car","Blue",1.404,"Main","Y",0.75,2006-05-31 10:14:00,"N","Salisbury"
"Car","Blue",1.393,"Main","Y",0.75,2006-05-31 10:14:00,"N","Salisbury"
"LGV","White",1.529,"Main","Y",0.75,2006-05-31 10:14:00,"N","Salisbury"
"Car","Blue",1.806,"Main","Y",0.75,2006-05-31 10:14:00,"N","Salisbury"
"LGV","Grey",1.326,"Main","Y",0.75,2006-05-31 10:14:00,"N","Salisbury"
"Car","Grey",1.663,"Main","Y",0.75,2006-05-31 10:14:00,"N","Salisbury"
"SUV","Blue",1.584,"Main","Y",0.75,2006-05-31 10:14:00,"N","Salisbury"
"Car","Green",1.92,"Main","Y",0.75,2006-05-31 10:22:00,"N","Salisbury"
"Car","Black",1.991,"Main","Y",0.75,2006-05-31 10:22:00,"N","Salisbury"
"Car","Green",0.901,"Main","Y",0.75,2006-05-31 10:22:00,"N","Salisbury"
"Car","Grey",1.521,"Main","Y",0.75,2006-05-31 10:22:00,"N","Salisbury"
"Car","Red",1.263,"Main","Y",0.75,2006-05-31 10:22:00,"N","Salisbury"
"Car","Blue",1.629,"Main","Y",0.75,2006-05-31 10:22:00,"N","Salisbury"
"Car","White",1.765,"Main","Y",0.75,2006-05-31 10:22:00,"N","Salisbury"
"Car","Blue",1.239,"Main","Y",0.75,2006-05-31 10:22:00,"N","Salisbury"
"Car","Other",1.334,"Main","Y",0.75,2006-05-31 10:22:00,"N","Salisbury"
"Car","Blue",1.559,"Main","Y",0.75,2006-05-31 10:22:00,"N","Salisbury"
"Car","Blue",1.771,"Main","Y",0.75,2006-05-31 10:22:00,"N","Salisbury"
"Car","Black",1.095,"Main","Y",0.75,2006-05-31 10:22:00,"N","Salisbury"
"Car","Black",1.369,"Main","Y",0.75,2006-05-31 10:22:00,"N","Salisbury"
"LGV","White",1.2,"Main","Y",0.75,2006-05-31 10:22:00,"N","Salisbury"
"Car","Black",1.552,"Main","Y",0.75,2006-05-31 10:22:00,"N","Salisbury"
"Car","Grey",1.288,"Main","Y",0.75,2006-05-31 10:22:00,"N","Salisbury"
"Car","Grey",1.699,"Main","Y",0.75,2006-05-31 10:22:00,"N","Salisbury"
"Car","Blue",1.688,"Main","Y",0.75,2006-05-31 10:22:00,"N","Salisbury"
"Car","Grey",1.377,"Main","Y",0.75,2006-05-31 10:22:00,"N","Salisbury"
"SUV","Red",1.312,"Main","Y",0.75,2006-05-31 10:22:00,"N","Salisbury"
"SUV","Grey",1.704,"Main","Y",0.75,2006-05-31 10:22:00,"N","Salisbury"
"Car","Grey",1.132,"Main","Y",0.75,2006-05-31 10:22:00,"N","Salisbury"
"LGV","White",0.971,"Main","N",0.75,2006-05-31 10:39:00,"N","Salisbury"
"Car","Blue",1.479,"Main","N",0.75,2006-05-31 10:39:00,"N","Salisbury"
"Car","Blue",1.424,"Main","N",0.75,2006-05-31 10:39:00,"N","Salisbury"
"Car","Green",1.564,"Main","N",0.75,2006-05-31 10:39:00,"N","Salisbury"
"Car","Blue",1.733,"Main","N",0.75,2006-05-31 10:39:00,"N","Salisbury"
"Car","Red",1.985,"Main","N",0.75,2006-05-31 10:39:00,"N","Salisbury"
"Car","Blue",1.957,"Main","N",0.75,2006-05-31 10:39:00,"N","Salisbury"
"Car","Red",1.337,"Main","N",0.75,2006-05-31 10:39:00,"N","Salisbury"
"HGV","Other",1.213,"Main","N",0.75,2006-05-31 10:39:00,"N","Salisbury"
"Car","Blue",1.573,"Main","N",0.75,2006-05-31 10:39:00,"N","Salisbury"
"Car","Other",1.537,"Main","N",0.75,2006-05-31 10:39:00,"N","Salisbury"
"LGV","White",1.679,"Main","N",0.75,2006-05-31 10:39:00,"N","Salisbury"
"Car","Blue",1.734,"Main","N",0.75,2006-05-31 10:39:00,"N","Salisbury"
"Car","White",1.673,"Main","N",0.75,2006-05-31 10:39:00,"N","Salisbury"
"Car","Red",2.22,"Main","N",0.75,2006-05-31 10:39:00,"N","Salisbury"
"Car","Black",1.648,"Main","N",0.75,2006-05-31 10:39:00,"N","Salisbury"
"LGV","Blue",1.493,"Main","N",0.75,2006-05-31 10:39:00,"N","Salisbury"
"Car","Blue",1.229,"Main","N",0.75,2006-05-31 10:39:00,"N","Salisbury"
"LGV","White",1.502,"Main","N",0.75,2006-05-31 10:39:00,"N","Salisbury"
"HGV","White",1.563,"Main","N",0.75,2006-05-31 10:39:00,"N","Salisbury"
"SUV","Black",1.194,"Main","N",0.75,2006-05-31 10:39:00,"N","Salisbury"
"Car","Black",2.264,"Main","N",0.75,2006-05-31 10:39:00,"N","Salisbury"
"Car","Blue",1.36,"Main","N",0.75,2006-05-31 10:39:00,"N","Salisbury"
"Car","Blue",1.283,"Main","N",0.75,2006-05-31 10:39:00,"N","Salisbury"
"Car","Blue",1.704,"Main","N",0.75,2006-05-31 10:39:00,"N","Salisbury"
"Car","Grey",2.004,"Main","N",0.75,2006-05-31 10:39:00,"N","Salisbury"
"SUV","Grey",1.516,"Main","N",0.75,2006-05-31 10:39:00,"N","Salisbury"
"Car","Grey",1.653,"Main","N",0.75,2006-05-31 10:39:00,"N","Salisbury"
"LGV","White",1.464,"Main","N",0.75,2006-05-31 10:39:00,"N","Salisbury"
"Car","Grey",1.116,"Main","N",0.75,2006-05-31 10:39:00,"N","Salisbury"
"Car","Black",1.358,"Main","N",0.75,2006-05-31 10:39:00,"N","Salisbury"
"HGV","Red",0.996,"Main","N",0.75,2006-05-31 10:39:00,"N","Salisbury"
"Car","Green",1.77,"Main","N",0.75,2006-05-31 10:39:00,"N","Salisbury"
"Car","Blue",1.345,"Main","N",0.75,2006-05-31 10:39:00,"N","Salisbury"
"Car","Grey",1.407,"Main","N",0.75,2006-05-31 10:39:00,"N","Salisbury"
"Car","Blue",1.429,"Main","N",0.75,2006-05-31 10:39:00,"N","Salisbury"
"Car","Blue",2.068,"Main","N",0.75,2006-05-31 10:39:00,"N","Salisbury"
"SUV","Red",1.893,"Main","N",0.75,2006-05-31 10:39:00,"N","Salisbury"
"SUV","Blue",1.735,"Main","N",0.75,2006-05-31 10:39:00,"N","Salisbury"
"Car","Grey",1.575,"Main","N",0.75,2006-05-31 10:39:00,"N","Salisbury"
"Car","Grey",1.335,"Main","N",0.75,2006-05-31 10:39:00,"N","Salisbury"
"LGV","White",1.019,"Main","N",0.75,2006-05-31 10:39:00,"N","Salisbury"
"Car","Blue",1.077,"Main","N",0.75,2006-05-31 10:39:00,"N","Salisbury"
"Car","Blue",1.472,"Main","N",0.75,2006-05-31 10:39:00,"N","Salisbury"
"LGV","Blue",1.205,"Main","N",0.75,2006-05-31 10:39:00,"N","Salisbury"
"Car","White",1.534,"Main","N",0.75,2006-05-31 10:39:00,"N","Salisbury"
"Car","Grey",2.266,"Main","N",0.75,2006-05-31 10:39:00,"N","Salisbury"
"Car","Grey",1.374,"Main","N",0.75,2006-05-31 10:39:00,"N","Salisbury"
"LGV","White",0.99,"Main","N",0.75,2006-05-31 10:39:00,"N","Salisbury"
"Car","Green",2.198,"Main","N",0.75,2006-05-31 10:39:00,"N","Salisbury"
"Car","Red",1.551,"Main","N",0.75,2006-05-31 10:39:00,"N","Salisbury"
"Car","Black",1.46,"Main","N",0.75,2006-05-31 10:39:00,"N","Salisbury"
"Car","Blue",2.701,"Main","N",0.75,2006-05-31 10:39:00,"N","Salisbury"
"Car","Red",1.693,"Main","N",0.75,2006-05-31 10:39:00,"N","Salisbury"
"LGV","White",1.687,"Residential","N",0.75,2006-05-31 10:39:00,"N","Salisbury"
"Car","Grey",1.574,"Main","Y",0.5,2006-05-31 10:53:00,"N","Salisbury"
"Car","Grey",1.581,"Main","Y",0.5,2006-05-31 10:53:00,"N","Salisbury"
"Car","Grey",1.819,"Main","Y",0.5,2006-05-31 10:53:00,"N","Salisbury"
"SUV","Grey",2.404,"Main","Y",0.5,2006-05-31 10:53:00,"N","Salisbury"
"Car","Grey",2.105,"Main","Y",0.5,2006-05-31 10:53:00,"N","Salisbury"
"Car","Blue",1.771,"Main","Y",0.5,2006-05-31 10:53:00,"N","Salisbury"
"Car","Grey",1.91,"Main","Y",0.5,2006-05-31 10:53:00,"N","Salisbury"
"Car","Blue",1.441,"Main","Y",0.5,2006-05-31 10:53:00,"N","Salisbury"
"LGV","Other",1.643,"Main","Y",0.5,2006-05-31 10:53:00,"N","Salisbury"
"Taxi","White",1.129,"Main","Y",0.5,2006-05-31 10:53:00,"N","Salisbury"
"Car","Green",1.207,"Main","Y",0.5,2006-05-31 10:53:00,"N","Salisbury"
"Car","Blue",1.607,"Main","Y",0.5,2006-05-31 10:53:00,"N","Salisbury"
"Car","Green",1.678,"Main","Y",0.5,2006-05-31 10:53:00,"N","Salisbury"
"HGV","White",1.377,"Main","Y",0.5,2006-05-31 10:53:00,"N","Salisbury"
"Car","Blue",1.213,"Main","Y",0.5,2006-05-31 10:53:00,"N","Salisbury"
"HGV","White",1.02,"Main","Y",0.5,2006-05-31 10:53:00,"N","Salisbury"
"Car","Blue",1.74,"Main","Y",0.5,2006-05-31 10:53:00,"N","Salisbury"
"Car","Red",1.494,"Main","Y",0.5,2006-05-31 10:53:00,"N","Salisbury"
"LGV","White",1.594,"Main","Y",0.5,2006-05-31 10:53:00,"N","Salisbury"
"Car","Black",2.253,"Main","Y",0.5,2006-05-31 10:53:00,"N","Salisbury"
"Car","Blue",1.75,"Main","Y",0.5,2006-05-31 10:53:00,"N","Salisbury"
"Car","Blue",1.854,"Main","Y",0.5,2006-05-31 10:53:00,"N","Salisbury"
"Car","Black",1.769,"Main","Y",0.5,2006-05-31 10:53:00,"N","Salisbury"
"Car","White",1.618,"Main","Y",0.5,2006-05-31 10:53:00,"N","Salisbury"
"Car","Green",1.506,"Main","Y",0.5,2006-05-31 10:53:00,"N","Salisbury"
"Car","Blue",1.24,"Main","Y",0.5,2006-05-31 10:53:00,"N","Salisbury"
"Car","Other",1.538,"Main","Y",0.5,2006-05-31 10:53:00,"N","Salisbury"
"LGV","Green",1.158,"Main","Y",0.5,2006-05-31 10:53:00,"N","Salisbury"
"Car","Blue",1.111,"Main","Y",0.5,2006-05-31 10:53:00,"N","Salisbury"
"Car","Grey",1.557,"Main","Y",0.5,2006-05-31 10:53:00,"N","Salisbury"
"Car","Blue",1.067,"Main","Y",0.5,2006-05-31 10:53:00,"N","Salisbury"
"HGV","Red",1.517,"Main","Y",0.5,2006-05-31 10:53:00,"N","Salisbury"
"Car","Grey",1.388,"Main","Y",0.5,2006-05-31 10:53:00,"N","Salisbury"
"Car","Black",1.44,"Main","Y",0.5,2006-05-31 10:53:00,"N","Salisbury"
"Car","Blue",1.591,"Main","Y",0.5,2006-05-31 10:53:00,"N","Salisbury"
"Car","Red",2.322,"Main","Y",0.5,2006-05-31 10:53:00,"N","Salisbury"
"Car","Blue",1.55,"Main","Y",0.5,2006-05-31 10:53:00,"N","Salisbury"
"Car","Red",1.706,"Main","Y",0.5,2006-05-31 10:53:00,"N","Salisbury"
"Car","Red",2.322,"Residential","N",0.5,2006-05-31 11:08:00,"N","Salisbury"
"Bus","Red",1.699,"Residential","N",0.5,2006-05-31 11:08:00,"N","Salisbury"
"Car","White",1.593,"Main","N",0.5,2006-05-31 11:08:00,"N","Salisbury"
"Car","Red",2.493,"Main","N",0.5,2006-05-31 11:08:00,"N","Salisbury"
"LGV","White",1.519,"Main","N",0.5,2006-05-31 11:08:00,"N","Salisbury"
"Car","White",1.419,"Main","N",0.5,2006-05-31 11:08:00,"N","Salisbury"
"Car","White",2.12,"Main","N",0.5,2006-05-31 11:08:00,"N","Salisbury"
"HGV","White",1.046,"Main","N",0.5,2006-05-31 11:08:00,"N","Salisbury"
"Car","Red",1.683,"Main","N",0.5,2006-05-31 11:08:00,"N","Salisbury"
"SUV","Red",1.681,"Main","N",0.5,2006-05-31 11:08:00,"N","Salisbury"
"Car","Blue",1.441,"Main","N",0.5,2006-05-31 11:08:00,"N","Salisbury"
"HGV","Red",1.765,"Main","N",0.5,2006-05-31 11:08:00,"N","Salisbury"
"Car","Red",2.183,"Main","N",0.5,2006-05-31 11:08:00,"N","Salisbury"
"Car","Blue",1.357,"Main","N",0.5,2006-05-31 11:08:00,"N","Salisbury"
"Car","Red",1.798,"Main","N",0.5,2006-05-31 11:08:00,"N","Salisbury"
"Car","Green",1.633,"Main","N",0.5,2006-05-31 11:08:00,"N","Salisbury"
"Car","Red",2.155,"Main","N",0.5,2006-05-31 11:08:00,"N","Salisbury"
"Car","Grey",1.671,"Main","N",0.5,2006-05-31 11:08:00,"N","Salisbury"
"Car","Grey",1.633,"Main","N",0.5,2006-05-31 11:08:00,"N","Salisbury"
"Car","Red",1.826,"Main","N",0.5,2006-05-31 11:08:00,"N","Salisbury"
"Car","Blue",1.435,"Main","N",0.5,2006-05-31 11:08:00,"N","Salisbury"
"LGV","Red",1.432,"Main","N",0.5,2006-05-31 11:08:00,"N","Salisbury"
"Car","Red",1.011,"Main","N",0.5,2006-05-31 11:08:00,"N","Salisbury"
"Bus","Red",1.499,"Main","N",0.5,2006-05-31 11:08:00,"N","Salisbury"
"SUV","Black",2.912,"Main","N",0.5,2006-05-31 11:08:00,"N","Salisbury"
"Car","Grey",1.523,"Main","N",0.5,2006-05-31 11:08:00,"N","Salisbury"
"SUV","Green",2.249,"Main","N",0.5,2006-05-31 11:08:00,"N","Salisbury"
"Car","Blue",1.592,"Main","N",0.5,2006-05-31 11:08:00,"N","Salisbury"
"Car","Grey",1.84,"Main","N",0.5,2006-05-31 11:08:00,"N","Salisbury"
"Car","Red",1.749,"Main","N",0.5,2006-05-31 11:08:00,"N","Salisbury"
"LGV","Blue",1.415,"Main","N",0.5,2006-05-31 11:08:00,"N","Salisbury"
"Car","Black",1.223,"Main","N",0.5,2006-05-31 11:08:00,"N","Salisbury"
"Car","Blue",1.534,"Main","N",0.5,2006-05-31 11:08:00,"N","Salisbury"
"LGV","Grey",1.817,"Main","N",1,2006-05-31 11:29:00,"N","Salisbury"
"Car","Grey",1.406,"Main","N",1,2006-05-31 11:29:00,"N","Salisbury"
"Taxi","Grey",1.629,"Main","N",1,2006-05-31 11:29:00,"N","Salisbury"
"HGV","Other",1.629,"Main","N",1,2006-05-31 11:29:00,"N","Salisbury"
"Car","Grey",1.061,"Main","N",1,2006-05-31 11:29:00,"N","Salisbury"
"Car","Grey",1.162,"Main","N",1,2006-05-31 11:29:00,"N","Salisbury"
"Car","Grey",1.237,"Main","N",1,2006-05-31 11:29:00,"N","Salisbury"
"Car","White",1.387,"Main","N",1,2006-05-31 11:29:00,"N","Salisbury"
"Car","Grey",1.283,"Main","N",1,2006-05-31 11:29:00,"N","Salisbury"
"Car","Red",1.247,"Main","N",1,2006-05-31 11:29:00,"N","Salisbury"
"Car","Blue",1.355,"Main","N",1,2006-05-31 11:29:00,"N","Salisbury"
"Car","Blue",1.043,"Main","N",1,2006-05-31 11:29:00,"N","Salisbury"
"Car","Red",1.638,"Main","N",1,2006-05-31 11:29:00,"N","Salisbury"
"HGV","White",1.487,"Main","N",1,2006-05-31 11:29:00,"N","Salisbury"
"PTW","Black",1.408,"Main","N",1,2006-05-31 11:29:00,"N","Salisbury"
"SUV","Black",1.137,"Main","N",1,2006-05-31 11:29:00,"N","Salisbury"
"Car","Blue",1.064,"Main","N",1,2006-05-31 11:29:00,"N","Salisbury"
"LGV","White",1.542,"Main","N",1,2006-05-31 11:29:00,"N","Salisbury"
"LGV","White",1.852,"Main","N",1,2006-05-31 11:29:00,"N","Salisbury"
"HGV","White",1.09,"Main","N",1,2006-05-31 11:29:00,"N","Salisbury"
"LGV","White",1.959,"Main","N",1,2006-05-31 11:29:00,"N","Salisbury"
"LGV","White",1.212,"Main","N",1,2006-05-31 11:29:00,"N","Salisbury"
"Car","Grey",1.409,"Main","N",1,2006-05-31 11:29:00,"N","Salisbury"
"Bus","White",1.202,"Main","N",1,2006-05-31 11:29:00,"N","Salisbury"
"Car","Blue",1.805,"Main","N",1,2006-05-31 11:29:00,"N","Salisbury"
"Car","White",2.028,"Main","N",1,2006-05-31 11:29:00,"N","Salisbury"
"Car","Blue",1.789,"Main","N",1,2006-05-31 11:29:00,"N","Salisbury"
"Car","Blue",0.922,"Main","N",1,2006-05-31 11:29:00,"N","Salisbury"
"Car","Grey",1.058,"Main","N",1,2006-05-31 11:29:00,"N","Salisbury"
"Car","Grey",1.342,"Main","N",1,2006-05-31 11:29:00,"N","Salisbury"
"LGV","White",1.566,"Main","N",1,2006-05-31 11:29:00,"N","Salisbury"
"Car","Black",1.627,"Main","N",1,2006-05-31 11:29:00,"N","Salisbury"
"Car","Black",1.934,"Main","N",1,2006-05-31 11:29:00,"N","Salisbury"
"LGV","White",1.407,"Main","N",1,2006-05-31 11:29:00,"N","Salisbury"
"Car","Grey",1.314,"Main","N",1,2006-05-31 11:29:00,"N","Salisbury"
"SUV","Black",1.255,"Main","N",1,2006-05-31 11:29:00,"N","Salisbury"
"Car","Grey",1.615,"Main","N",1,2006-05-31 11:29:00,"N","Salisbury"
"Car","Grey",1.305,"Main","N",1,2006-05-31 11:29:00,"N","Salisbury"
"Car","Blue",1.457,"Main","N",1,2006-05-31 11:29:00,"N","Salisbury"
"Car","Green",1.947,"Main","N",1,2006-05-31 11:29:00,"N","Salisbury"
"LGV","Red",2.065,"Main","N",1,2006-05-31 11:29:00,"N","Salisbury"
"Car","Blue",1.237,"Main","N",1,2006-05-31 11:29:00,"N","Salisbury"
"SUV","Blue",1.479,"Main","N",1,2006-05-31 11:29:00,"N","Salisbury"
"SUV","Blue",1.249,"Main","N",1,2006-05-31 11:29:00,"N","Salisbury"
"Car","Grey",1.323,"Main","N",1,2006-05-31 11:29:00,"N","Salisbury"
"Car","Grey",1.985,"Main","N",1,2006-05-31 11:29:00,"N","Salisbury"
"Car","Grey",1.994,"Main","N",1,2006-05-31 11:29:00,"N","Salisbury"
"Car","Red",1.405,"Main","N",1,2006-05-31 11:29:00,"N","Salisbury"
"LGV","White",1.497,"Main","N",1,2006-05-31 11:29:00,"N","Salisbury"
"LGV","White",1.587,"Main","N",1,2006-05-31 11:29:00,"N","Salisbury"
"LGV","White",1.46,"Main","N",1,2006-05-31 11:29:00,"N","Salisbury"
"Car","Red",1.987,"Main","N",1,2006-05-31 11:29:00,"N","Salisbury"
"Car","Green",1.436,"Main","N",1,2006-05-31 11:29:00,"N","Salisbury"
"SUV","Blue",1.539,"Main","N",1,2006-05-31 11:29:00,"N","Salisbury"
"Car","Black",1.933,"Main","N",1,2006-05-31 11:29:00,"N","Salisbury"
"LGV","Blue",1.53,"Main","N",1,2006-05-31 11:29:00,"N","Salisbury"
"Car","Green",1.081,"Main","N",1,2006-05-31 11:29:00,"N","Salisbury"
"Car","Grey",0.959,"Residential","N",1,2006-05-31 11:29:00,"N","Salisbury"
"Car","Black",1.112,"Urban","N",1,2006-05-31 11:29:00,"N","Salisbury"
"Car","Black",1.24,"Urban","N",0.5,2006-06-05 12:13:00,"N","Bristol"
"Car","Blue",2.037,"Urban","N",0.5,2006-06-05 12:13:00,"N","Bristol"
"LGV","White",1.51,"Urban","N",0.5,2006-06-05 12:13:00,"N","Bristol"
"Car","Blue",2.547,"Urban","N",0.5,2006-06-05 12:13:00,"N","Bristol"
"Car","Grey",1.904,"Urban","N",0.5,2006-06-05 12:13:00,"N","Bristol"
"LGV","Grey",2.234,"Urban","N",0.5,2006-06-05 12:13:00,"N","Bristol"
"LGV","Red",1.706,"Urban","N",0.5,2006-06-05 12:13:00,"N","Bristol"
"Car","Blue",1.734,"Urban","N",0.5,2006-06-05 12:13:00,"N","Bristol"
"Car","Black",1.863,"Urban","N",0.5,2006-06-05 12:13:00,"N","Bristol"
"Car","White",1.591,"Urban","N",0.5,2006-06-05 12:13:00,"N","Bristol"
"Car","Red",1.833,"Urban","N",0.5,2006-06-05 12:13:00,"N","Bristol"
"Car","Blue",1.454,"OneWay1","N",0.5,2006-06-05 12:13:00,"N","Bristol"
"Car","Blue",1.635,"Urban","N",0.5,2006-06-05 12:13:00,"N","Bristol"
"Car","White",2.147,"Urban","N",0.5,2006-06-05 12:13:00,"N","Bristol"
"SUV","Black",1.53,"Urban","N",0.5,2006-06-05 12:13:00,"N","Bristol"
"Car","Blue",1.608,"Urban","N",0.5,2006-06-05 12:13:00,"N","Bristol"
"Car","Blue",1.935,"Urban","N",0.5,2006-06-05 12:13:00,"N","Bristol"
"LGV","Grey",1.202,"Urban","N",0.5,2006-06-05 12:13:00,"N","Bristol"
"Car","Grey",1.045,"Urban","N",0.5,2006-06-05 12:13:00,"N","Bristol"
"Car","Red",1.81,"Urban","N",0.5,2006-06-05 12:13:00,"N","Bristol"
"Car","Blue",1.476,"Urban","N",0.5,2006-06-05 12:37:00,"Y","Bristol"
"Car","Blue",1.488,"Urban","N",0.5,2006-06-05 12:37:00,"Y","Bristol"
"Car","Blue",2.21,"Urban","N",0.5,2006-06-05 12:37:00,"Y","Bristol"
"Car","Red",1.429,"Urban","N",0.5,2006-06-05 12:37:00,"Y","Bristol"
"Car","Grey",1.219,"Urban","N",0.5,2006-06-05 12:37:00,"N","Bristol"
"Car","Blue",2.507,"Urban","N",0.5,2006-06-05 12:37:00,"N","Bristol"
"Car","Blue",1.527,"Urban","N",0.5,2006-06-05 12:37:00,"N","Bristol"
"Car","Green",1.804,"Urban","N",0.5,2006-06-05 12:37:00,"N","Bristol"
"Car","Green",1.818,"Urban","N",0.5,2006-06-05 12:37:00,"N","Bristol"
"PTW","Grey",1.571,"Urban","N",0.5,2006-06-05 12:37:00,"N","Bristol"
"Car","Blue",1.481,"Urban","N",0.5,2006-06-05 12:37:00,"N","Bristol"
"PTW","Other",1.712,"Urban","N",0.5,2006-06-05 12:37:00,"N","Bristol"
"Car","Blue",1.538,"Urban","N",0.5,2006-06-05 12:37:00,"N","Bristol"
"Car","Grey",1.166,"Urban","N",0.5,2006-06-05 12:37:00,"N","Bristol"
"Car","Grey",0.7,"Urban","N",0.5,2006-06-05 12:37:00,"N","Bristol"
"Car","Grey",2.317,"Urban","N",0.5,2006-06-05 12:37:00,"N","Bristol"
"Car","Red",2.265,"Urban","N",0.5,2006-06-05 12:37:00,"N","Bristol"
"Car","Blue",1.803,"Urban","N",0.5,2006-06-05 12:37:00,"Y","Bristol"
"SUV","Black",1.35,"Urban","N",0.5,2006-06-05 12:37:00,"Y","Bristol"
"Bus","White",1.274,"Urban","N",0.5,2006-06-05 12:37:00,"Y","Bristol"
"LGV","White",1.56,"Urban","N",0.5,2006-06-05 12:37:00,"Y","Bristol"
"PTW","Green",2.175,"Urban","N",0.5,2006-06-05 12:37:00,"Y","Bristol"
"Car","Red",1.749,"Urban","N",0.5,2006-06-05 12:37:00,"Y","Bristol"
"Car","Green",1.815,"Urban","N",0.5,2006-06-05 12:37:00,"Y","Bristol"
"LGV","Grey",1.305,"Urban","N",0.5,2006-06-05 12:37:00,"Y","Bristol"
"LGV","White",1.527,"Urban","N",0.5,2006-06-05 12:37:00,"Y","Bristol"
"LGV","Grey",1.487,"Urban","N",0.5,2006-06-05 12:37:00,"Y","Bristol"
"LGV","White",1.909,"Urban","N",0.5,2006-06-05 12:37:00,"Y","Bristol"
"LGV","Grey",1.94,"Urban","N",0.5,2006-06-05 12:37:00,"Y","Bristol"
"Car","Green",1.634,"Urban","N",0.5,2006-06-05 12:37:00,"Y","Bristol"
"LGV","Red",1.291,"Urban","N",0.5,2006-06-05 12:37:00,"N","Bristol"
"Car","Black",1.96,"Urban","N",0.5,2006-06-05 12:37:00,"N","Bristol"
"Bus","Blue",1.08,"Urban","N",0.5,2006-06-05 12:37:00,"N","Bristol"
"Bus","Blue",0.852,"Urban","N",0.5,2006-06-05 12:37:00,"Y","Bristol"
"Car","Grey",1.565,"Urban","N",0.5,2006-06-05 12:37:00,"Y","Bristol"
"Car","Blue",0.871,"Urban","N",0.5,2006-06-05 12:37:00,"N","Bristol"
"Car","Red",1.736,"Urban","N",0.5,2006-06-05 12:37:00,"N","Bristol"
"LGV","Blue",2.017,"Urban","N",0.5,2006-06-05 12:37:00,"N","Bristol"
"Car","Black",3.489,"Urban","N",0.5,2006-06-05 12:37:00,"N","Bristol"
